----- Generation 50 -----
Average fitness: 0.8293380737304688
Best: Fitness: 0.87146 | Architecture: {"nb_weights": [32], "batch_size": 32, "activation": "hard_sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.17}
Top 1632:
Fitness: 0.87146 | Gen: 37 | Architecture: {"nb_weights": [32], "batch_size": 32, "activation": "hard_sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.17}
Fitness: 0.87036 | Gen: 46 | Architecture: {"nb_weights": [8], "batch_size": 32, "activation": "softplus", "optimizer": "rmsprop", "dropout_rate": 0.16}
Fitness: 0.87036 | Gen: 48 | Architecture: {"nb_weights": [2, 16, 2], "batch_size": 32, "activation": "softplus", "optimizer": "rmsprop", "dropout_rate": 0.13}
Fitness: 0.87024 | Gen: 7 | Architecture: {"nb_weights": [1, 4], "batch_size": 32, "activation": "elu", "optimizer": "rmsprop", "dropout_rate": 0.13}
Fitness: 0.87024 | Gen: 8 | Architecture: {"nb_weights": [2, 16], "batch_size": 32, "activation": "elu", "optimizer": "rmsprop", "dropout_rate": 0.14}
Fitness: 0.87024 | Gen: 33 | Architecture: {"nb_weights": [32], "batch_size": 32, "activation": "hard_sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.18}
Fitness: 0.87024 | Gen: 43 | Architecture: {"nb_weights": [1, 16], "batch_size": 32, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.13}
Fitness: 0.87012 | Gen: 3 | Architecture: {"nb_weights": [1, 32, 16], "batch_size": 32, "activation": "relu", "optimizer": "rmsprop", "dropout_rate": 0.32}
Fitness: 0.87012 | Gen: 10 | Architecture: {"nb_weights": [4, 8], "batch_size": 32, "activation": "elu", "optimizer": "rmsprop", "dropout_rate": 0.32}
Fitness: 0.87012 | Gen: 40 | Architecture: {"nb_weights": [4, 16], "batch_size": 32, "activation": "hard_sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.11}
Fitness: 0.87 | Gen: 28 | Architecture: {"nb_weights": [2, 64], "batch_size": 32, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.13}
Fitness: 0.87 | Gen: 36 | Architecture: {"nb_weights": [1], "batch_size": 64, "activation": "linear", "optimizer": "rmsprop", "dropout_rate": 0.24}
Fitness: 0.87 | Gen: 38 | Architecture: {"nb_weights": [64], "batch_size": 32, "activation": "hard_sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.17}
Fitness: 0.87 | Gen: 41 | Architecture: {"nb_weights": [8, 1, 8, 2], "batch_size": 32, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.13}
Fitness: 0.86987 | Gen: 9 | Architecture: {"nb_weights": [64, 16, 32], "batch_size": 32, "activation": "elu", "optimizer": "rmsprop", "dropout_rate": 0.15}
Fitness: 0.86987 | Gen: 35 | Architecture: {"nb_weights": [8], "batch_size": 32, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.1}
Fitness: 0.86987 | Gen: 47 | Architecture: {"nb_weights": [2, 16], "batch_size": 32, "activation": "linear", "optimizer": "rmsprop", "dropout_rate": 0.1}
Fitness: 0.86975 | Gen: 8 | Architecture: {"nb_weights": [2], "batch_size": 32, "activation": "elu", "optimizer": "rmsprop", "dropout_rate": 0.32}
Fitness: 0.86975 | Gen: 10 | Architecture: {"nb_weights": [2], "batch_size": 32, "activation": "tanh", "optimizer": "rmsprop", "dropout_rate": 0.13}
Fitness: 0.86975 | Gen: 24 | Architecture: {"nb_weights": [2], "batch_size": 64, "activation": "linear", "optimizer": "rmsprop", "dropout_rate": 0.11}
Fitness: 0.86975 | Gen: 27 | Architecture: {"nb_weights": [2, 1], "batch_size": 32, "activation": "linear", "optimizer": "rmsprop", "dropout_rate": 0.11}
Fitness: 0.86975 | Gen: 30 | Architecture: {"nb_weights": [64], "batch_size": 32, "activation": "hard_sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.13}
Fitness: 0.86975 | Gen: 50 | Architecture: {"nb_weights": [16, 16], "batch_size": 32, "activation": "hard_sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.17}
Fitness: 0.86963 | Gen: 3 | Architecture: {"nb_weights": [2, 1], "batch_size": 32, "activation": "relu", "optimizer": "rmsprop", "dropout_rate": 0.14}
Fitness: 0.86963 | Gen: 7 | Architecture: {"nb_weights": [4], "batch_size": 32, "activation": "linear", "optimizer": "rmsprop", "dropout_rate": 0.14}
Fitness: 0.86963 | Gen: 18 | Architecture: {"nb_weights": [2], "batch_size": 32, "activation": "linear", "optimizer": "rmsprop", "dropout_rate": 0.14}
Fitness: 0.86963 | Gen: 19 | Architecture: {"nb_weights": [2], "batch_size": 32, "activation": "relu", "optimizer": "rmsprop", "dropout_rate": 0.16}
Fitness: 0.86963 | Gen: 35 | Architecture: {"nb_weights": [64], "batch_size": 64, "activation": "hard_sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.13}
Fitness: 0.86963 | Gen: 37 | Architecture: {"nb_weights": [32], "batch_size": 32, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.17}
Fitness: 0.86963 | Gen: 39 | Architecture: {"nb_weights": [2, 32], "batch_size": 64, "activation": "relu", "optimizer": "rmsprop", "dropout_rate": 0.2}
Fitness: 0.86963 | Gen: 41 | Architecture: {"nb_weights": [4, 16], "batch_size": 32, "activation": "hard_sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.1}
Fitness: 0.86963 | Gen: 45 | Architecture: {"nb_weights": [1, 16], "batch_size": 32, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.18}
Fitness: 0.86963 | Gen: 49 | Architecture: {"nb_weights": [4], "batch_size": 32, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.13}
Fitness: 0.86963 | Gen: 50 | Architecture: {"nb_weights": [8], "batch_size": 32, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.14}
Fitness: 0.86951 | Gen: 4 | Architecture: {"nb_weights": [32, 2], "batch_size": 32, "activation": "elu", "optimizer": "rmsprop", "dropout_rate": 0.32}
Fitness: 0.86951 | Gen: 29 | Architecture: {"nb_weights": [32], "batch_size": 64, "activation": "hard_sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.52}
Fitness: 0.86951 | Gen: 38 | Architecture: {"nb_weights": [8, 2, 2], "batch_size": 32, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.13}
Fitness: 0.86951 | Gen: 43 | Architecture: {"nb_weights": [16], "batch_size": 32, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.13}
Fitness: 0.86951 | Gen: 45 | Architecture: {"nb_weights": [32], "batch_size": 64, "activation": "hard_sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.16}
Fitness: 0.86951 | Gen: 50 | Architecture: {"nb_weights": [2, 64, 16], "batch_size": 32, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.13}
Fitness: 0.86938 | Gen: 33 | Architecture: {"nb_weights": [16], "batch_size": 32, "activation": "hard_sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.13}
Fitness: 0.86938 | Gen: 33 | Architecture: {"nb_weights": [2], "batch_size": 32, "activation": "tanh", "optimizer": "rmsprop", "dropout_rate": 0.18}
Fitness: 0.86938 | Gen: 36 | Architecture: {"nb_weights": [8], "batch_size": 32, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.13}
Fitness: 0.86938 | Gen: 41 | Architecture: {"nb_weights": [4, 16], "batch_size": 32, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.17}
Fitness: 0.86926 | Gen: 6 | Architecture: {"nb_weights": [4], "batch_size": 32, "activation": "relu", "optimizer": "rmsprop", "dropout_rate": 0.12}
Fitness: 0.86926 | Gen: 8 | Architecture: {"nb_weights": [2, 2], "batch_size": 32, "activation": "elu", "optimizer": "rmsprop", "dropout_rate": 0.13}
Fitness: 0.86926 | Gen: 11 | Architecture: {"nb_weights": [2], "batch_size": 32, "activation": "elu", "optimizer": "rmsprop", "dropout_rate": 0.13}
Fitness: 0.86926 | Gen: 19 | Architecture: {"nb_weights": [2], "batch_size": 32, "activation": "linear", "optimizer": "rmsprop", "dropout_rate": 0.12}
Fitness: 0.86926 | Gen: 31 | Architecture: {"nb_weights": [64], "batch_size": 32, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.18}
Fitness: 0.86926 | Gen: 33 | Architecture: {"nb_weights": [32], "batch_size": 32, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.18}
Fitness: 0.86926 | Gen: 34 | Architecture: {"nb_weights": [16], "batch_size": 32, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.18}
Fitness: 0.86926 | Gen: 36 | Architecture: {"nb_weights": [4, 4], "batch_size": 32, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.13}
Fitness: 0.86926 | Gen: 36 | Architecture: {"nb_weights": [16], "batch_size": 32, "activation": "sigmoid", "optimizer": "adam", "dropout_rate": 0.18}
Fitness: 0.86926 | Gen: 41 | Architecture: {"nb_weights": [4, 16], "batch_size": 32, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.18}
Fitness: 0.86926 | Gen: 42 | Architecture: {"nb_weights": [2, 16], "batch_size": 32, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.16}
Fitness: 0.86926 | Gen: 44 | Architecture: {"nb_weights": [8], "batch_size": 32, "activation": "hard_sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.13}
Fitness: 0.86926 | Gen: 50 | Architecture: {"nb_weights": [32, 16], "batch_size": 32, "activation": "hard_sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.26}
Fitness: 0.86914 | Gen: 4 | Architecture: {"nb_weights": [2], "batch_size": 32, "activation": "elu", "optimizer": "rmsprop", "dropout_rate": 0.14}
Fitness: 0.86914 | Gen: 11 | Architecture: {"nb_weights": [2], "batch_size": 32, "activation": "tanh", "optimizer": "rmsprop", "dropout_rate": 0.11}
Fitness: 0.86914 | Gen: 17 | Architecture: {"nb_weights": [4], "batch_size": 32, "activation": "elu", "optimizer": "rmsprop", "dropout_rate": 0.24}
Fitness: 0.86914 | Gen: 38 | Architecture: {"nb_weights": [32], "batch_size": 32, "activation": "hard_sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.2}
Fitness: 0.86914 | Gen: 39 | Architecture: {"nb_weights": [4, 16], "batch_size": 32, "activation": "hard_sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.17}
Fitness: 0.86914 | Gen: 47 | Architecture: {"nb_weights": [8], "batch_size": 32, "activation": "hard_sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.15}
Fitness: 0.86902 | Gen: 2 | Architecture: {"nb_weights": [2], "batch_size": 32, "activation": "relu", "optimizer": "rmsprop", "dropout_rate": 0.2}
Fitness: 0.86902 | Gen: 5 | Architecture: {"nb_weights": [4], "batch_size": 32, "activation": "elu", "optimizer": "rmsprop", "dropout_rate": 0.4}
Fitness: 0.86902 | Gen: 11 | Architecture: {"nb_weights": [4], "batch_size": 64, "activation": "elu", "optimizer": "rmsprop", "dropout_rate": 0.32}
Fitness: 0.86902 | Gen: 13 | Architecture: {"nb_weights": [2], "batch_size": 64, "activation": "relu", "optimizer": "rmsprop", "dropout_rate": 0.16}
Fitness: 0.86902 | Gen: 22 | Architecture: {"nb_weights": [2, 2], "batch_size": 64, "activation": "elu", "optimizer": "rmsprop", "dropout_rate": 0.14}
Fitness: 0.86902 | Gen: 27 | Architecture: {"nb_weights": [4], "batch_size": 32, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.18}
Fitness: 0.86902 | Gen: 36 | Architecture: {"nb_weights": [8, 8], "batch_size": 32, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.16}
Fitness: 0.86902 | Gen: 36 | Architecture: {"nb_weights": [64], "batch_size": 32, "activation": "hard_sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.18}
Fitness: 0.86902 | Gen: 43 | Architecture: {"nb_weights": [16, 16], "batch_size": 32, "activation": "hard_sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.13}
Fitness: 0.86902 | Gen: 44 | Architecture: {"nb_weights": [4, 16], "batch_size": 32, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.12}
Fitness: 0.86902 | Gen: 45 | Architecture: {"nb_weights": [16], "batch_size": 32, "activation": "hard_sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.22}
Fitness: 0.86902 | Gen: 47 | Architecture: {"nb_weights": [1], "batch_size": 32, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.17}
Fitness: 0.8689 | Gen: 10 | Architecture: {"nb_weights": [4], "batch_size": 32, "activation": "linear", "optimizer": "rmsprop", "dropout_rate": 0.35}
Fitness: 0.8689 | Gen: 11 | Architecture: {"nb_weights": [4, 4], "batch_size": 32, "activation": "elu", "optimizer": "rmsprop", "dropout_rate": 0.32}
Fitness: 0.8689 | Gen: 13 | Architecture: {"nb_weights": [1], "batch_size": 32, "activation": "tanh", "optimizer": "rmsprop", "dropout_rate": 0.14}
Fitness: 0.8689 | Gen: 13 | Architecture: {"nb_weights": [1], "batch_size": 32, "activation": "tanh", "optimizer": "rmsprop", "dropout_rate": 0.13}
Fitness: 0.8689 | Gen: 13 | Architecture: {"nb_weights": [2, 4], "batch_size": 32, "activation": "relu", "optimizer": "rmsprop", "dropout_rate": 0.38}
Fitness: 0.8689 | Gen: 14 | Architecture: {"nb_weights": [4], "batch_size": 32, "activation": "elu", "optimizer": "rmsprop", "dropout_rate": 0.16}
Fitness: 0.8689 | Gen: 27 | Architecture: {"nb_weights": [4], "batch_size": 32, "activation": "relu", "optimizer": "rmsprop", "dropout_rate": 0.16}
Fitness: 0.8689 | Gen: 33 | Architecture: {"nb_weights": [1], "batch_size": 32, "activation": "linear", "optimizer": "rmsprop", "dropout_rate": 0.18}
Fitness: 0.8689 | Gen: 38 | Architecture: {"nb_weights": [2, 32], "batch_size": 32, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.18}
Fitness: 0.8689 | Gen: 43 | Architecture: {"nb_weights": [16], "batch_size": 32, "activation": "hard_sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.16}
Fitness: 0.8689 | Gen: 46 | Architecture: {"nb_weights": [8, 8], "batch_size": 64, "activation": "softplus", "optimizer": "rmsprop", "dropout_rate": 0.13}
Fitness: 0.8689 | Gen: 50 | Architecture: {"nb_weights": [16, 4], "batch_size": 32, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.17}
Fitness: 0.8689 | Gen: 50 | Architecture: {"nb_weights": [1, 8], "batch_size": 32, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.18}
Fitness: 0.86877 | Gen: 2 | Architecture: {"nb_weights": [8, 4], "batch_size": 32, "activation": "hard_sigmoid", "optimizer": "adam", "dropout_rate": 0.32}
Fitness: 0.86877 | Gen: 4 | Architecture: {"nb_weights": [4], "batch_size": 32, "activation": "relu", "optimizer": "rmsprop", "dropout_rate": 0.14}
Fitness: 0.86877 | Gen: 6 | Architecture: {"nb_weights": [2], "batch_size": 64, "activation": "relu", "optimizer": "rmsprop", "dropout_rate": 0.44}
Fitness: 0.86877 | Gen: 11 | Architecture: {"nb_weights": [32, 2, 16], "batch_size": 32, "activation": "linear", "optimizer": "rmsprop", "dropout_rate": 0.22}
Fitness: 0.86877 | Gen: 12 | Architecture: {"nb_weights": [2, 16], "batch_size": 32, "activation": "elu", "optimizer": "rmsprop", "dropout_rate": 0.14}
Fitness: 0.86877 | Gen: 14 | Architecture: {"nb_weights": [2], "batch_size": 64, "activation": "elu", "optimizer": "rmsprop", "dropout_rate": 0.16}
Fitness: 0.86877 | Gen: 16 | Architecture: {"nb_weights": [4], "batch_size": 32, "activation": "relu", "optimizer": "adagrad", "dropout_rate": 0.13}
Fitness: 0.86877 | Gen: 16 | Architecture: {"nb_weights": [4], "batch_size": 32, "activation": "tanh", "optimizer": "rmsprop", "dropout_rate": 0.14}
Fitness: 0.86877 | Gen: 27 | Architecture: {"nb_weights": [4], "batch_size": 32, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.14}
Fitness: 0.86877 | Gen: 28 | Architecture: {"nb_weights": [4, 4], "batch_size": 32, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.18}
Fitness: 0.86877 | Gen: 35 | Architecture: {"nb_weights": [4], "batch_size": 32, "activation": "hard_sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.13}
Fitness: 0.86877 | Gen: 39 | Architecture: {"nb_weights": [8, 16], "batch_size": 32, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.13}
Fitness: 0.86877 | Gen: 39 | Architecture: {"nb_weights": [32], "batch_size": 32, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.13}
Fitness: 0.86877 | Gen: 44 | Architecture: {"nb_weights": [1, 16], "batch_size": 32, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.15}
Fitness: 0.86877 | Gen: 48 | Architecture: {"nb_weights": [32, 64], "batch_size": 256, "activation": "softplus", "optimizer": "rmsprop", "dropout_rate": 0.17}
Fitness: 0.86877 | Gen: 48 | Architecture: {"nb_weights": [8, 2, 16], "batch_size": 32, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.18}
Fitness: 0.86865 | Gen: 6 | Architecture: {"nb_weights": [2], "batch_size": 32, "activation": "tanh", "optimizer": "rmsprop", "dropout_rate": 0.4}
Fitness: 0.86865 | Gen: 8 | Architecture: {"nb_weights": [2], "batch_size": 32, "activation": "elu", "optimizer": "rmsprop", "dropout_rate": 0.17}
Fitness: 0.86865 | Gen: 9 | Architecture: {"nb_weights": [2], "batch_size": 32, "activation": "elu", "optimizer": "rmsprop", "dropout_rate": 0.1}
Fitness: 0.86865 | Gen: 10 | Architecture: {"nb_weights": [4], "batch_size": 32, "activation": "elu", "optimizer": "rmsprop", "dropout_rate": 0.17}
Fitness: 0.86865 | Gen: 18 | Architecture: {"nb_weights": [8], "batch_size": 32, "activation": "elu", "optimizer": "rmsprop", "dropout_rate": 0.18}
Fitness: 0.86865 | Gen: 20 | Architecture: {"nb_weights": [2], "batch_size": 32, "activation": "relu", "optimizer": "rmsprop", "dropout_rate": 0.23}
Fitness: 0.86865 | Gen: 21 | Architecture: {"nb_weights": [8], "batch_size": 32, "activation": "relu", "optimizer": "rmsprop", "dropout_rate": 0.18}
Fitness: 0.86865 | Gen: 42 | Architecture: {"nb_weights": [2, 32], "batch_size": 256, "activation": "relu", "optimizer": "rmsprop", "dropout_rate": 0.14}
Fitness: 0.86865 | Gen: 50 | Architecture: {"nb_weights": [32, 4], "batch_size": 32, "activation": "hard_sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.17}
Fitness: 0.86853 | Gen: 6 | Architecture: {"nb_weights": [8], "batch_size": 32, "activation": "relu", "optimizer": "rmsprop", "dropout_rate": 0.32}
Fitness: 0.86853 | Gen: 7 | Architecture: {"nb_weights": [2], "batch_size": 32, "activation": "linear", "optimizer": "rmsprop", "dropout_rate": 0.32}
Fitness: 0.86853 | Gen: 8 | Architecture: {"nb_weights": [2], "batch_size": 64, "activation": "elu", "optimizer": "rmsprop", "dropout_rate": 0.2}
Fitness: 0.86853 | Gen: 13 | Architecture: {"nb_weights": [1], "batch_size": 32, "activation": "elu", "optimizer": "rmsprop", "dropout_rate": 0.17}
Fitness: 0.86853 | Gen: 15 | Architecture: {"nb_weights": [2], "batch_size": 32, "activation": "elu", "optimizer": "rmsprop", "dropout_rate": 0.37}
Fitness: 0.86853 | Gen: 16 | Architecture: {"nb_weights": [8], "batch_size": 64, "activation": "elu", "optimizer": "rmsprop", "dropout_rate": 0.18}
Fitness: 0.86853 | Gen: 16 | Architecture: {"nb_weights": [2], "batch_size": 64, "activation": "linear", "optimizer": "rmsprop", "dropout_rate": 0.14}
Fitness: 0.86853 | Gen: 18 | Architecture: {"nb_weights": [2], "batch_size": 64, "activation": "linear", "optimizer": "rmsprop", "dropout_rate": 0.13}
Fitness: 0.86853 | Gen: 20 | Architecture: {"nb_weights": [8], "batch_size": 64, "activation": "elu", "optimizer": "rmsprop", "dropout_rate": 0.12}
Fitness: 0.86853 | Gen: 33 | Architecture: {"nb_weights": [2, 16], "batch_size": 32, "activation": "elu", "optimizer": "rmsprop", "dropout_rate": 0.13}
Fitness: 0.86853 | Gen: 46 | Architecture: {"nb_weights": [8, 16], "batch_size": 64, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.13}
Fitness: 0.86853 | Gen: 48 | Architecture: {"nb_weights": [8, 2, 16], "batch_size": 64, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.13}
Fitness: 0.86853 | Gen: 49 | Architecture: {"nb_weights": [32, 64], "batch_size": 128, "activation": "softplus", "optimizer": "rmsprop", "dropout_rate": 0.17}
Fitness: 0.86853 | Gen: 50 | Architecture: {"nb_weights": [2, 16], "batch_size": 32, "activation": "sigmoid", "optimizer": "nadam", "dropout_rate": 0.1}
Fitness: 0.86841 | Gen: 9 | Architecture: {"nb_weights": [4], "batch_size": 32, "activation": "relu", "optimizer": "rmsprop", "dropout_rate": 0.35}
Fitness: 0.86841 | Gen: 11 | Architecture: {"nb_weights": [2, 1], "batch_size": 32, "activation": "linear", "optimizer": "rmsprop", "dropout_rate": 0.14}
Fitness: 0.86841 | Gen: 12 | Architecture: {"nb_weights": [2], "batch_size": 32, "activation": "elu", "optimizer": "rmsprop", "dropout_rate": 0.19}
Fitness: 0.86841 | Gen: 14 | Architecture: {"nb_weights": [2], "batch_size": 32, "activation": "tanh", "optimizer": "rmsprop", "dropout_rate": 0.1}
Fitness: 0.86841 | Gen: 20 | Architecture: {"nb_weights": [4], "batch_size": 64, "activation": "linear", "optimizer": "rmsprop", "dropout_rate": 0.14}
Fitness: 0.86841 | Gen: 24 | Architecture: {"nb_weights": [8], "batch_size": 32, "activation": "elu", "optimizer": "rmsprop", "dropout_rate": 0.11}
Fitness: 0.86841 | Gen: 24 | Architecture: {"nb_weights": [1], "batch_size": 32, "activation": "tanh", "optimizer": "rmsprop", "dropout_rate": 0.16}
Fitness: 0.86841 | Gen: 28 | Architecture: {"nb_weights": [2, 16], "batch_size": 32, "activation": "elu", "optimizer": "rmsprop", "dropout_rate": 0.19}
Fitness: 0.86841 | Gen: 36 | Architecture: {"nb_weights": [32], "batch_size": 64, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.18}
Fitness: 0.86841 | Gen: 48 | Architecture: {"nb_weights": [8], "batch_size": 32, "activation": "hard_sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.23}
Fitness: 0.86841 | Gen: 49 | Architecture: {"nb_weights": [8, 8], "batch_size": 128, "activation": "softplus", "optimizer": "rmsprop", "dropout_rate": 0.13}
Fitness: 0.86829 | Gen: 7 | Architecture: {"nb_weights": [4], "batch_size": 32, "activation": "elu", "optimizer": "rmsprop", "dropout_rate": 0.51}
Fitness: 0.86829 | Gen: 10 | Architecture: {"nb_weights": [2], "batch_size": 64, "activation": "tanh", "optimizer": "rmsprop", "dropout_rate": 0.13}
Fitness: 0.86829 | Gen: 11 | Architecture: {"nb_weights": [32, 4], "batch_size": 32, "activation": "softplus", "optimizer": "rmsprop", "dropout_rate": 0.14}
Fitness: 0.86829 | Gen: 12 | Architecture: {"nb_weights": [2, 16], "batch_size": 32, "activation": "elu", "optimizer": "rmsprop", "dropout_rate": 0.15}
Fitness: 0.86829 | Gen: 13 | Architecture: {"nb_weights": [2, 8], "batch_size": 32, "activation": "elu", "optimizer": "rmsprop", "dropout_rate": 0.13}
Fitness: 0.86829 | Gen: 28 | Architecture: {"nb_weights": [1, 1], "batch_size": 32, "activation": "linear", "optimizer": "rmsprop", "dropout_rate": 0.11}
Fitness: 0.86829 | Gen: 34 | Architecture: {"nb_weights": [32], "batch_size": 32, "activation": "relu", "optimizer": "rmsprop", "dropout_rate": 0.14}
Fitness: 0.86829 | Gen: 35 | Architecture: {"nb_weights": [32], "batch_size": 64, "activation": "hard_sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.18}
Fitness: 0.86829 | Gen: 40 | Architecture: {"nb_weights": [64, 64], "batch_size": 256, "activation": "hard_sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.18}
Fitness: 0.86829 | Gen: 43 | Architecture: {"nb_weights": [16], "batch_size": 32, "activation": "hard_sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.17}
Fitness: 0.86829 | Gen: 43 | Architecture: {"nb_weights": [2, 16], "batch_size": 32, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.12}
Fitness: 0.86829 | Gen: 45 | Architecture: {"nb_weights": [4], "batch_size": 64, "activation": "sigmoid", "optimizer": "rmsprop", "dropout_rate": 0.17}
Fitness: 0.86829 | Gen: 47 | Architecture: {"nb_weights": [2, 8, 8], "batch_size": 64, "activation": "softplus", "optimizer": "adam", "dropout_rate": 0.13}
Fitness: 0.86816 | Gen: 1 | Architecture: {"nb_weights": [32], "batch_size": 128, "activation": "relu", "optimizer": "adagrad", "dropout_rate": 0.29}
Fitness: 0.86816 | Gen: 3 | Architecture: {"nb_weights": [32], "batch_size": 128, "activation": "relu", "optimizer": "adagrad", "dropout_rate": 0.31}
